           objectID                                                     post_title                                                                                                 url                                                                                                                                                                                                         ingredient                                                                                                                                                                                                                     label  quantity        type                                      section                                               label_zone  label_qte          label_unite  label_unite_gr    section_zone  section_qte section_unite                                                                                        aliment  kcal_100gr  quantity_gr  quantity_kcal  label_qte_gr
14    cocktail_5665                                    Mano Cornuto's Negroni Sour                                     https://1ou2cocktails.com/cocktails/mano-cornutos-negroni-sour/                                                                                                                                                                                                                NaN                                                                                                                                                                                             <p>1 blanc d&rsquo;oeuf</p>\n       NaN  ingredient                                          NaN                                                 1 blanc        1.00               blanc             30.0            None          1.0          None                                                                                           None         NaN    30.000000            NaN        30.000
15    cocktail_5665                                    Mano Cornuto's Negroni Sour                                     https://1ou2cocktails.com/cocktails/mano-cornutos-negroni-sour/                                                                                                                                                                                                                NaN                                                                                                                                                                                                                       NaN       NaN     section                                    Garniture                                                     None        NaN                 None             NaN            None          1.0          None                                                                                           None         NaN          NaN            NaN           NaN
16    cocktail_5665                                    Mano Cornuto's Negroni Sour                                     https://1ou2cocktails.com/cocktails/mano-cornutos-negroni-sour/                                                                                                                                                                                                                NaN                                                                                                                                                                                           <p>1 zeste d&rsquo;orange</p>\n       NaN  ingredient                                          NaN                                                  1 zeste       0.05                zeste             0.5            None          1.0          None                                                                                           None         NaN     0.025000            NaN         0.025
17    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                                                                NaN                                                                                                                                                                                                                       NaN       NaN     section                                 Pour 1 verre                                                     None        NaN                 None             NaN         1 verre          1.0         verre                                                                                           None         NaN          NaN            NaN           NaN
18    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                                                  <p>de vodka</p>\n                                                                                                                                                                                                                       NaN      1.50  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                          Vodka         NaN    42.520000            NaN           NaN
19    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                  <p>de liqueur de fruit de la passion, Cirka</p>\n                                                                                                                                                                                                                       NaN      0.50  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                         Fruit de la passion ou maracudja, pulpe et pépins, cru         NaN    14.170000            NaN           NaN
20    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                           <p>de liqueur de vanille, Galliano</p>\n                                                                                                                                                                                                                       NaN      0.50  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                                        Liqueur         NaN    14.170000            NaN           NaN
21    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                                      <p>de jus de lime frais</p>\n                                                                                                                                                                                                                       NaN      0.50  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None                                                                    Jus de citron vert, pur jus         NaN    14.170000            NaN           NaN
22    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                   <p>de <a href="https://1ou2cocktails.com/cocktails/sirop-de-vanille/">sirop de vanille</a></p>\n                                                                                                                                                                                                                       NaN      0.75  ingredient                                          NaN                                                     None        NaN                 None             NaN            None          1.0          None  Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau         NaN    21.260000            NaN           NaN
23    cocktail_5648                                              Porn Star Martini                                              https://1ou2cocktails.com/cocktails/porn-star-martini/                                                                                                                                                                                                                NaN                                                                                                                                                                                            <p>1 fruit de la passion</p>\n       NaN  ingredient                                          NaN                                    1 fruit de la passion       1.00  fruit de la passion            60.0            None          1.0          None                                                                                           None         NaN    60.000000            NaN        60.000
